16,EMPIRE EXPORTS ,"Door No. 24/200-M, TGI 
Centre, 
Main Road, Tirurangadi, 
Malappuram - 676306, Kerala",9995394734,empireexportsaj@gmail.com,,"KL1/ME/483/22 30/08/2022 
29/08/2025",Frozen,
17,FROSSET FOODS PRIVATE LIMITED ,"9/453/B, MANAR 
CHANDIROOR 
ALAPPUZHA/688537, Kerala",9809909599,frossetfoods@gmail.com,,"KL1/ME/466/22 10/02/2022 
09/02/2025",Frozen,
18,FROSTA FROZEN FOODS PRIVATE LIMITED ,"XII/802 
CHANDIROOR PO 
ERAMALLOOR/688537, Kerala",9846906666,info@frostafrozenfoods.in,,"KL1/ME/431/20 23/06/2020 
22/06/2023",Frozen,
19,GHAN MARINE EXIM ,"PLOT No. 17/C, KSIDC FOOD PARK, 
PALLIPPURAM, 
CHERTHALA, 
ALAPPUZHA-688541, Kerala",9447182622,ghanmarineexim@gmail.com,,"KL1/ME/479/22 01/08/2022 
31/07/2025",Frozen,
20,GRAND MARINE EXIM ,"16/65 AZHIKODE JETTY P O KODUNGALLUR 
/680666, Kerala",4782875555,grandmarineexim786@gmail.com,,"KL1/ME/415/19 15/07/2019 
14/07/2025",Frozen,
21,GRAND PEARL EXPORTS Door no: 16/275 ,"Aroor 
Alappuzha/688534, Kerala",7994293211,info@grandpearlexports.com,www.grandpearlexports.com,"KL1/ME/378/17 15/06/2017 
14/06/2023",Frozen,
22,HEIPLOEG SEAFOOD INDIA PVT.LTD ,"Kay kay House 
39/116, Mullassery Canal Road Cochin - 682011, Kerala",4844082777,sageev.s@heiploeg.in,www.heiploeg.com,"KL1/ME/297/13 18/01/2013 
17/01/2025",Frozen,
23,INTERGROW BRANDS PRIVATE LIMITED ,"62/1814 A, AJAY VIHAR M G ROAD 
ERNAKULAM
-682016/682016, Kerala",4843012222,pramodkr@intergrowbrands.com,www.ktchentreasures.com,"KL1/ME/341/15 17/04/2015 
16/04/2024",Canned/Bottled/Retort Pouched Product,
24,JNG EXPORTS ,"29/220,BETHEL, PADATH 
LANE, 
JANATHA ROAD, VYTTILA, KOCHI 
/682019, Kerala",9447073310,jngexports@gmail.com,,"KL1/ME/447/21 22/04/2021 
21/04/2024",Frozen,
-,,,,,,,,
"
25",K B EXPORT & IMPORT ,"5/494-A, K B Tower, Alparambu Road Kumminiparamba P.O, Near Calicut Airport 
Karippur, Kondotty, 
Malappuram-673638, Kerala
",9946106530,kbexports1@gmail.com,,KL1/ME/469/22 15/03/2022 14/03/2025,Chilled,
26,KAIRALI SEA FOODS ,"10/398, THOTTAPPALLY, 
PURAKKAD, 
ALAPPUZHA-688561, Kerala",8078522777,info@kairaliseafoods.com,kairaliseafoods.com,"KL1/ME/482/22 26/08/2022 
25/08/2025",Frozen,
27,KINGS INFRA VENTURES LTD ,"14 B, The Atria 
Gurudwara Road 
Perumanoor, Thevara/682015, Kerala",4842311678,info@kingsinfra.com,www.kingsinfra.com,"KL1/ME/387/18 19/03/2018 
18/03/2024","Frozen 
Chilled",
28,KORNICH EXPORTS ,"PRIVATE LIMITED 
SHOP NO.14/2068 A3 & 14/2068 A4, 
AP JOSEPH ROAD, 
CHULLICKAL 
COCHIN - 682005, Kerala",9745244444,kornichexports@gmail.com,,"KL1/ME/427/20 17/03/2020 
16/03/2023","Frozen 
Chilled",
29,KYOBASHI PREMIER FREEZE DRY PRIVATE LIMITED ,"22/601 A INDUSTRIAL ESTATE AROOR, 
AROOR 
/688534, Kerala",9447044963,kpfdltd@gmail.com,,"KL1/ME/441/20 22/12/2020 
21/12/2023",Frozen,
30,LUZO INDIA EXIM PRIVATE LIMITED ,"667 2892 KRISHNASWAMI ROAD 
PULLEPADY, ERNAKULAM, COCHIN 
/682035, Kerala",9846090770,luzoindia@gmail.com,,"KL1/ME/436/20 16/09/2020 
15/09/2023",Frozen,
31,M/S N G EXPORTS ,"INTERNATIONAL 
Door No.EP V/9, Murikkuthara Building 
Eramalloor P O 
Alappuzha -688537, Kerala",9446140539,ngexportsinternational@gmail.com,,"KL1/ME/348/15 18/09/2015 
17/09/2024",Frozen,
32,M/S. SAFA ENTERPRISES 16/65 ,"Azhikode Jetty P.O.
Kodungallur, Thrissur-680666, Kerala",9895759209,safaenterprises98@gmail.com,,"KL1/ME/456/21 05/10/2021 
04/10/2024",Frozen,
33,M/S.RSA MARINES ,"15/274, S N KAVALA 
NEERKUNNAM 
VANDANAM P O 
ALAPPUZHA -688 005, Kerala",4772283331,anaskh99@yahoo.in,,"KL1/ME/347/15 06/08/2015 
05/08/2024",Frozen,
34,MAJESTIC MARINE ,"EXPORTS 
12/27-A, AAYITHARA, 
NADUVATH NAGAR P.O.
AROOKUTTY, CHERTHALA, ALAPPUZHA 
DISTRICT/688526, Kerala",9995532222,majesticmarineexports2222@gmail.com,,"KL1/ME/450/21 09/07/2021 
08/07/2024","Frozen 
Chilled",
35,MANARA HEALTHCARE PRIVATE LIMITED ,"2/810-A 
AROOR INDUSTRIAL 
ESTATE 
AROOR/688534, Kerala",9847042743,manaracare@gmail.com,,"KL1/ME/422/19 04/10/2019 
03/10/2025",Frozen,"Frozen:Fish Wild(FROZEN SKIP JACK TUNA WHOLE,FROZEN YELLOW FIN TUNA WHOLE) Frozen:Squid(FROZEN SQUID WHOLE,FROZEN SQUID WHOLE CLEANED,FROZEN SQUID 
TUBE,FROZEN SQUID TENTACLES)"
36,MANJILAS FOOD TECH PVT LTD ,"SASTHRI ROAD, 
NELLIKUNNU, 
/680005, Kerala",4872440113,mojexp@manjilas.com,www.manjilas.com,"KL1/ME/363/16 29/07/2016 
28/07/2025",Canned/Bottled/Retort Pouched Product,
37,MARE FOOD PRODUCTS ,"INDIA PVT LTD 
KELTRON ROAD/AROOR P O ALAPPUZHA 
DISTRICT/KERALA 688 534, Kerala",9.14783E+11,marefoodsindia@gmail.com,nil,"KL1/ME/270/11 16/08/2011 
15/08/2023",Frozen,
,MARWA SEA FOODS ,"IV/622A, LIGHT HOUSE
",,,,,,"	"
" 	
"," 	",,,,,,,
,,,,,,,,
,,"DISTRICT/688537, Kerala",,,,,,
53,"SAIT EXIM COMPANY 13/829, Vikas Road, ","Karuvelipady 
Cochin - 680005 
/682005, Kerala",9447123450,docsaitexim@gmail.com,,"KL1/ME/439/20 09/12/2020 
08/12/2023",Frozen,
54,SAKKI AQUA EXPORTS ,"X/268A, DHARMADOM P.O.
NEAR BRENNEN COLLGE THALASSERY/670106, Kerala",9633655242,sakkiaquaexports@gmail.com,,"KL1/ME/391/18 21/05/2018 
20/05/2024",Chilled,
55,"SEA BAY EXPORTS (P) LTD 1/183, Industrial Area, ","Aroor, 
Alappuzha Dist, Kerala",0478-2873340,suresh_k@frozenshrimp.com,,"KL1/ME/086/05 06/04/2005 
05/04/2023",Frozen,
56,"SEA HARVEST EXPORTS 39/3633, C1, 2nd Floor ","Landmark Enclave, 
Valanjambalam 
Cochin/682016, Kerala",9526780428,seaharvestexports@gmail.com,,"KL1/ME/424/19 28/11/2019 
27/11/2025",Frozen,
57,SEALINE MARINE ,"PRODUCTS PRIVATE LIMITED 
INDUSTRIAL ESTATE, AROOR
- 688534, Kerala",9846103443,sealinearoor@gmail.com,,"KL1/ME/465/22 07/02/2022 
06/02/2025",Frozen,
58,SEAMEN INDIA FOODS ,"23 2743 D 
NH ROAD 
PALLURUTHY/682006, Kerala",8921713545,theseamenif@gmail.com,,"KL1/ME/406/19 20/02/2019 
19/02/2025",Frozen,
59,SOUTHERN MARINE EXIM PRIVATE LIMITED ,"VII/6 (OLD V/439C) 
1ST FLOOR, KAS BUILDING AROOR, ALAPPUZHA -
688534, Kerala",9446517317,info@southernmarineexim.com,,"KL1/ME/449/21 22/06/2021 
21/06/2024",Frozen,
60,SUN AGRO EXIM ,"18/1555, Pallichal Road Ernakulam
- 682005, Kerala",4842231671,fcubebrand@yahoo.com,,"KL1/ME/472/22 20/06/2022 
19/06/2025",Frozen,
61,TAILOREMADE IMPORT ,"EXPORT PRIVATE LIMITED 11/767 S KOTTUVALLY 
PANCHAYATH 
KOONAMMAVU 683518 
KERALA INDIA/, Kerala",4842516973,tailoremadeimportexport@gmail.,,"KL1/ME/444/21 16/02/2021 
15/02/2024",Chilled,
62,UPASANA EXPORTS ,"18/2383, FIRST FLOOR, NATIONAL BUILDINGS PALLICHAL 
ROAD/THOPPUMPADY KOCHI 682 005, Kerala",9.14842E+11,upasanaexports@gmail.com,Nil,"KL1/ME/269/11 21/07/2011 
19/07/2023",Frozen,
63,"VK ASHARAF ENTERPRISES EP 11/418, ","VAADIYIL PEEDIKA, 
THALASSERY, KANNUR-
670107, Kerala",9745462285,vkasharafenterprises@gmail.com,,"KL1/ME/486/22 27/10/2022 
26/10/2025",Chilled,
64,"VTJ FISHERIES (P) LTD., CC XVIII/54, ","Palluruthy 
Kochi-682 005, Kerala",2234808,vtjfisheries@gmail.com,,"KL1/ME/189/07 23/08/2007 
22/08/2025",Frozen,
65,A M FISHERIES ,"XIII/378/KAKKAZHOM 
Vandanam P O 
ALAPPUZHA 688 005, Kerala",9.14772E+11,amfisheries2011@gmail.com,,"KL1/MT/276/11 07/12/2011 
05/12/2023","Frozen 
Chilled",
66,A S MARINE INDUSTRIES PRIVATE LIMITED ,"AP 2/268 
Aroor - 688534 
Alappuzha, Kerala",4842232702,mail@asmarine.in,www.asmarine.in,"KL1/MT/202/08 26/06/2008 
14/01/2026",Frozen,
67,ABAD EXIM PVT. LTD ,"Plot no.32&33, 
Cochin Special Economic Zone, Kakkanad 
/682037, Kerala",4842413010,qa.678@abad.in,www.abad.co.in,"KL1/MT/036/04 21/12/2004 
20/12/2025",Frozen,"Frozen:Fish Wild(WHOLE/GUTTED/SCALE LESS/HLTL GUTTED,HLSLTL GUTTED/ FILLETS/STEAKS/CHUNKS) 
Frozen:Cuttlefish(Sepia pharaonis) 
Frozen:Crab(WHOLE CRAB, CUT CRAB /IF SHATTER PACK,CLAWS)"
-,,,,,,,,Page 5 of 23
68,ABAD FISHERIES PRIVATE LIMITED ,"S-31/40/1818-C15, 1st floor Baypride Tower, Marine Drive Ernakulam/682031, Kerala",4844104000,predocs@abad.in,,"KL1/MT/054/05 18/01/2005 
17/01/2026","Frozen 
Chilled","Frozen:Fish Wild(FROZEN FISH WHOLE ROUND/ WHOLE GUTTED/) 
Frozen:Shrimp Aquaculture(FROZEN HOSO 
VANNAMEI SHRIMPS/HL VANNAMEI SHRIMPS/) Frozen:Cuttlefish(FROZEN CUTTLEFISH WHOLE /WHOLE CLEANED /SOFT CFW/C) 
Frozen:Squid(FROZEN SQUID WHOLE / WHOLE CLEANED/SQ RINGS/SQTN,Loligo duvauceli,Loligo singhalensis,) 
Frozen:Octopus(gutted,cut 
pieces,cleaned,roe,strips,whole) 
Frozen:Lobster(WHOLE) 
Frozen:Crab(WHOLE CRAB)"
69,ABAD OVERSEAS PRIVATE LIMITED ,"40/1818,C16, Baypride Mall, Marine Drive, Kochi 
Ernakulam , Kerala 682 031, Kerala",0484 - 4104000,anwar@abad.in,www.abad.in,"KL1/MT/135/05 25/07/2005 
22/07/2023",Frozen,"Frozen:Shrimp Aquaculture(HEADON SHELLON VANNAMEI,HEADON SHELLON BLACK TIGER)"
70,ABM MARINE PRODUCTS 19/2084-E Nambiampuram ,"Road 
Palluruthy 
Cochin-682 006/682006, Kerala",,abmmarineproducts@gmail.com,,"KL1/MT/260/11 24/01/2011 
23/01/2026",Frozen,
71,ACCELERATED FREEZE DRYING CO. LTD ,"EP-IV/513, 
Ezhupunna, 
Alappuzha Dist, Kerala",4782872012,thomasmaria@amalgamfoods.in,,"KL1/MT/136/05 14/01/2005 
25/07/2023","Frozen 
Freeze Dried Dried 
Chilled","Frozen:Fish Wild(Sardinella longiceps,Stolephorus indicus,Lutjanus argentimaculatus,Lepturacanthus savala,Katsuwonus pelamis,Scomberomorus 
lineolatus,Rastrelliger kanagurta,Pampus 
argenteus,Pampus chinensis) 
Frozen:Shrimp Wild(Parapenaeopsis 
stylifera,Metapenaeous dobsoni,Penaeus 
indicus,Metapenaeous monocerous) 
Frozen:Shrimp Aquaculture(Penaeus 
monodon,Litopenaeus vannamei) 
Frozen:Cuttlefish(Sepia pharaonis,Sepia 
brevimana,Sepia arabica,Sepia trygonina) 
Frozen:Squid(Loligo duvacelli,Uroteuthis edulis) Frozen:Octopus(Octopus vulgaris,Octopus 
dollfusi,Octopus globosus) 
Frozen:Bivalves(Perna indica,Lamellidens 
marginalis,Crassostrea madrasensis,Meretrix 
meretrix,Villorita cyprinoides) 
Frozen:Crab(Scylla serrata,Scylla 
tranquebarica,Portunus pelagicus,Portunus 
sanguinolentus) 
Freeze Dried:Shrimp(Parapenaeopsis 
stylifera,Metapenaeous dobsoni,Penaeus 
indicus,Metapenaeous monocerous,Litopenaeus vannamei) 
Freeze Dried:Cephalopods(Sepia pharaonis,Octopus vulgaris,Loligo duvauceli,Uroteuthis edulis)"
72,AI MARINE PRODUCTS ,"INDIA PRIVATE LIMITED Plot No.32, KSIDC Industrial Growth Centre, 
Pallipuram Post, Cherthala, Alappuzha-688541, Kerala",9037383295,aimarinefoods@gmail.com,,"KL1/MT/477/22 14/07/2022 
13/07/2025",Frozen,
73,AL BADR SEAFOODS PVT LTD ,"PLOT NO.34 & 33B,CSEZ KAKKANAD, 
COCHIN -682037, Kerala",48444034242,albadrcsez13@gmail.com,,"KL1/MT/324/14 17/07/2014 
16/07/2023","Frozen 
Canned/Bottled/Retort Pouched Product","Canned/Bottled/Retort Pouched 
Product:Cooked(CANNED MARINE PRODUCT FISH TINNED SARDINE IN VEGET,CANNED MARINE PRODUCT FISH TINNED TUNA IN VEGETABL)"
74,AL FOUZAN EXPORTS ,"KP.VI/153, PARATHODIKA PARALIKUNNU, 
KAMBALAKKAD PO, 
WAYANAD-673121, Kerala",9447084759,alfozanexportsindia@gmail.com,,"KL1/MT/478/22 29/07/2022 
28/07/2025",Chilled,
75,ALTAIR EXPORTS ,"V/525, MANNAM 
SHADABDHI BUILDING, ANAVATHIL, 
MATTANCHERRY, 
KOCHI, KERALA-682002, Kerala",7403007403,info@altairexports.com,www.altairexports.com,"KL1/MT/471/22 25/05/2022 
24/05/2025",Live other than ornamental fish Chilled,
76,ANCHUTHARA FOOD PRODUCTS ,"POOCHACKAL PO 
CHERTHALA, Kerala",,anchutharafoods@yahoo.co.in,,"KL1/MT/250/10 04/08/2010 
01/08/2025",Canned/Bottled/Retort Pouched Product,
-,AQUA GENO EXIM,,,,,,,"	"
" 	
",,,,,,,,
,,"18/1555 Pallichal Road,
Kochi-05, Kerala",,bellfoods1968@gmail.com,www.bellbrand.com,21-12-2025,,
89,"BHARATH SEA FOODS Chandiroor, ","Alappuzha- 688 537 
/688537, Kerala",4782872220,bharathseafoods@gmail.com,,"KL1/MT/003/04 09/12/2004 
08/12/2025",Frozen,"Frozen:Fish Wild(FROZEN SKIPJACK 
TUNA,FROZEN RIBBION FISH,FROZEN 
YELLOWFIN TUNA,FROZEN SARDINE,FROZEN MACKEREL,FROZEN SEERFISH) 
Frozen:Shrimp Wild(FROZEN DEEPSEA SHRIMPS (HL ,HLSO,PD,PUD,PPV),FROZEN 
KARKKADI(HL,HLSO,PUD,PD,PPV),FROZEN POOVALAN(HL,HLSO,PUD,PD,PPV) 
Frozen:Shrimp Aquaculture(FROZEN VANNAMEI SHRIMPS(HL,HLSO,PD,PUD,PPV,PDPV))"
90,"BUSTHAN AL WATHANIYA PLOT No 29, KSIDC ","INDUSTRIAL GROWTH 
CENTRE, 
PALLIPPURAM P O, 
CHERTHALA, ALAPPUZHA-688541, Kerala",4782554041,busthanai@gmail.com,www.busthan.com,"KL1/MT/392/18 11/06/2018 
10/06/2024",Frozen,
91,BYRD FOODS ,"INTERNATIONAL LLP 
HALL No.02 & 03, SDF 
BUILDING 
KSIDC MEGA FOOD 
PARK,KSIDC IGC 
PALLIPURAM P.O., 
CHERTHALA, ALAPPUZHA-688541, Kerala",9846712220,info@byrdfoods.in,,"KL1/MT/468/22 10/03/2022 
09/03/2025",Canned/Bottled/Retort Pouched Product,
92,"CAP SEAFOODS PVT. LTD 1/71, Vypin Islands ","P O Azheekal, Kochi 
Kerala-682 510, Kerala",4844104005,cnf.cap@abadgroup.in,www.abad.co.in,"KL1/MT/053/05 18/01/2005 
18/01/2026",Frozen,
93,CHERUKATTU INDUSTRIES (MARINE DIVISION) ,"Aroor, 
Alappuzha-688 534, Kerala",4782873056,rajeshcherukattu@gmail.com,,"KL1/MT/004/04 09/12/2004 
08/12/2025",Frozen,
94,"DELSEA EXPORTS PVT.LTD 19/2055 A, Nambiapuram Road Palluruthy ","Cochin-682006, Kerala",4842234084,contact@delseaexports.com,www.delseaexports.com,"KL1/MT/288/12 17/07/2012 
14/07/2024","Frozen 
Chilled",
95,"DOLPHIN WIRES PVT LTD AP II/722, Industrial Estate Aroor-688 534 ","Alappuzha, Kerala",4782872185,dolphinmarinefoods@gmail.com,,"KL1/MT/312/13 20/12/2013 
19/12/2025",Frozen,
96,ECONOMIC FOOD ,"SOLUTIONS (P) LTD 
Plot No.4 Major Industrial Estate 
South Kalamassery, Kerala",,efsqad@gmail.com,,"KL1/MT/211/08 22/10/2008 
18/12/2023",Frozen,
97,EL TE MARINE PRODUCTS EL TE COMPLEX ,"CHANDIROOR, 
ALAPPUZHA-688537, Kerala",,info@eltemarine.com,,"KL1/MT/257/10 02/11/2010 
01/11/2022","Frozen 
Chilled","Frozen:Fish Wild(Indian mackerel,albacore,skipjack tuna,yellofin tuna,small head hairtail,Belt 
fish,Longspine Grouper,ribbonfish) 
Frozen:Shrimp Wild(Poovalan,Karikadi,Thelly,White Tiger,Brown shrimp,Scampi) 
Frozen:Cuttlefish(Cuttlefish whole,Cuttlefish whole cleaned) 
Frozen:Squid(squid needle,squid semineedle,squid round) 
Frozen:Octopus(octopus whole,octopus whole cleaned) Chilled:Fish Wild(scromboid fish,non scromboid 
fish,histamine forming fish,non-histamine forming fish)"
98,ELIXIR EXOTIC FOODS AND ALLIED PRODUCTS PVT ,"LTD 
XXII/3271 INDUSTRIAL 
DEV.AREA 
ANGAMALY SOUTH 
ERNAKULAM DIST 683 573, Kerala",4842454449,info@elixirfoods.com,www.elixir foods.com,"KL1/MT/331/14 30/12/2014 
29/12/2023","Canned/Bottled/Retort Pouched Product 
Dried",
99,EVERGREEN EXPORTS BEHIND PORT TRUST HOSPITAL ,"WILLINGDON ISLAND KOCHI 
/682003, Kerala",9447173337,evergreenexportslab786@gmail.c,,"KL1/MT/490/23 10/01/2023 
09/01/2026",Frozen,
-,EXCELLENT FISHERIES PRIVATE LIMITED ,"13/407 A, ERAMALLOOR
",,,,"KL1/MT/404/19
",,"	"
"
100",,"EZHUPUNNA ROAD 
EZHUPUNNA P O/688537, Kerala",9207980005,excellentfisheries@gmail.com,,11/01/2019 10/01/2025,"Frozen 
Chilled",
101,FEBIN MARINE FOODS ,"AP XI/144, CHANDIROOR 
ALAPPUZHA - 688 547, Kerala",4782879777,mail@febinmarine.com,,"KL1/MT/317/14 25/03/2014 
24/03/2023",Frozen,
102,FOODCO DELICACIES ,"INDIA(P)LTD 
XI/46R, 
THRICHATTUKULAM P O CHERTHALA 
ALAPPUZHA-688526, Kerala",4782522232,foodco@foodcoindia.com,www.foodcoindia.com,"KL1/MT/344/15 25/06/2015 
24/06/2021",Frozen,
103,FREEZE ENGINEERING ,"INDUSTRIES (P) L 
XVI/1109, Fisheries Harbour, Thoppumpady 
Kochi-5, Kerala",0484-2220306,,,"KL1/MT/019/04 03/01/2011 
16/12/2025",Frozen,
104,"FRESH CATCH EXPORTS DOOR NO.7/324A, ","DARUSSALEM ROAD, 
COCHIN, 
ERNAKULAM, 
KERALA./682002, Kerala",9846055567,freshcatchandhra@gmail.com,,"KL1/MT/368/16 06/10/2016 
04/10/2025",Frozen,
105,FRIENDS MARINE INDUSTRIES ,"Door No.537/538 
Ezhupunna 
/688537, Kerala",9495292085,friends.marine.ind@gmail.com,,"KL1/MT/430/20 23/06/2020 
22/06/2023",Frozen,"Frozen:Fish Wild(Frozen Ribbonfish Whole) 
Frozen:Shrimp Wild(Frozen Poovalan PUD 
Shrimps,Frozen Karikkadi PUD Shrimps,Frozen 
Seawater PUD Shrimps,Frozen Brown PUD 
Shrimps,Frozen Seawater PD Shrimps) 
Frozen:Shrimp Aquaculture(Frozen PUD 
Shrimps,Frozen headless shell on Vannamei Shrimps) Frozen:Cuttlefish(Frozen Cuttlefish Whole,Frozen 
Cuttlefish Whole Cleaned,Cuttlefish I.F) 
Frozen:Squid(Frozen Squid Whole,Frozen Squid Whole Cleaned) 
Frozen:Octopus(Frozen Octopus Whole,Frozen 
Octopus Cleaned)"
106,FRONTLINE EXPORTS (P) LTD ,"II/814, Industrial Estate 
AROOR, Alappuzha 
KERALA 688534, Kerala",4782874497,frontlinecochi@gmail.com,,"KL1/MT/017/04 15/12/2004 
14/12/2025",Frozen,"Frozen:Fish Wild(FROZEN SKIP JACK TUNA 
WHOLE,FROZEN YELLOW FIN TUNA 
WHOLE,FROZEN LEATHER JACKET 
WHOLE,FROZEN LEATHER JACKET 
HGT,FROZEN YELLOW FIN TUNA GG,FROZEN INDIAN MACKEREL WHOLE,FROZEN RIBBON FISH WHOLE,FROZEN RED SNAPPER 
WHOLE,FROZEN REEFCOD WHOLE,FROZEN BONITO TUNA WHOLE,FROZEN SARDINE 
HGT,FROZEN INDIAN OIL SARDINE 
WHOLE,FROZEN YELLOWFIN TUNA MOON CUT DRESSED FILLET) 
Frozen:Shrimp Wild(FROZEN THELLY 
SHRIMP,FROZEN KARIKKADI PUD 
SHRIMP,FROZEN POOVALAN PUD 
SHRIMPS,FROZEN HOSO POOVALAN 
SHRIMPS,FROZEN SHRIMPS 
HOSO(SOLENOCERA CRASSICORNIS),FROZEN PUD SHRIMPS(SOLENOCERA CRASSICORNIS)) Frozen:Shrimp Aquaculture(FROZEN HEAD LESS SHELL ON VANNAMEI SHRIMPS,FROZEN PUD VANNAMEI SHRIMPS) 
Frozen:Cuttlefish(FROZEN CUTTLE FISH WHOLE) Frozen:Squid(FROZEN SQUID WHOLE,FROZEN SQUID WHOLE SEMI NEEDLE) 
Frozen:Octopus(FROZEN OCTOPUS WHOLE)"
107,GENERAL DRY FISH EXPORTS ,"VI/ 96B, 
PALLIKKAL BAZAR, VENGARA P.O.
MALAPPURAM/676304, Kerala",9847233407,generaldryfishexports407@gmail.com,,"KL1/MT/463/22 05/01/2022 
04/01/2025",Dried,
108,GEO AQUATIC PRODUCTS PVT.LTD ,"XI/64-A, Veluthully Road 
Chandiroor 
Alleppey/688547, Kerala",4782876910,geoaquatic@gmail.com,,"KL1/MT/304/13 07/06/2013 
06/06/2025","Frozen 
Chilled",
109,GEO SEAFOODS ,"P B NO.906, Pallichal Road Palluruthy, 
Kochi-6, Kerala",4842232695,mail@geoseafoods.com,www.geoseafoods.com,"KL1/MT/007/04 09/12/2004 
08/12/2025",Frozen,
-,,,,,,,,
